,Unnamed: 0,bestsellers,first_name,full_name,image,last_name,on_tour,spotlight,occupation,birthday,date_of_death
81,81,True,Amber,Amber Kizer,https://images.randomhouse.com/author/73191,Kizer,False,"Have you ever played a game called Three Truths? Basically, it&#8217;s like a multiple choice test except you have four choices and one of them is a total lie&#8211;the others are true&#8230;The point of the game is to figure out which one is a total lie . . . what&#8217;s that? You wish you could play right now? Well, goody because I think that&#8217;s much more fun than a dry bio&#8211;plus you could win big prizes (that&#8217;s a lie), but you&#8217;ll have the invigorating experience of being right. And really when it comes down to it, how can a new car beat being right? <br><br>We&#8217;ll start off easy to get you warmed up. First set: 1) Amber Kizer is my real name; 2) I live on an island; 3) I have a rooster named Fabio; 4) I have parakeets named Chirp and Pecker<br><br>Think you know which one is false? Say it out loud, no cheating! Ready? I do not have a penname, which means Amber Kizer is, in fact, my real name (although, I have considered writing under the name J.K. Rowling, just because it has such a catchy ring to it). I do live on an island. Unfortunately, it&#8217;s not a gorgeous tropical island. It&#8217;s in the Pacific Northwest where gray skies and green trees (thanks to the rain!) are the most popular colors. I do have a rooster named Fabio. He is named after a very famous cover model for romance novels&#8211;the human Fabio is beefy, doesn&#8217;t own t-shirts, and has long blond hair he swings around seductively. The chicken Fabio isn&#8217;t beefy (tastes like chicken), doesn&#8217;t own t-shirts, and has long blond feathers, which he does indeed throw around like he&#8217;s in front of a wind machine. I do not have parakeets because I don&#8217;t like cages and in my mind having parakeets is one step away from wearing housecoats, lycra in public, and owning 50 cats, all named Sweetie. <br><br>It&#8217;s going to get harder . . . 1) I make wedding cakes for fun; 2) I love reality TV&#8211;especially dating shows; 3) I have four kids and am married; 4) I don&#8217;t miss a minute of March Madness basketball if I can help it.<br><br>Think you know? I do make wedding cakes for fun, and birthday cakes, and I love you cakes, and cakes of all kinds. I love to bake. If you want to see photos of cakes I&#8217;ve made just visit my Web site at AmberKizer.com. I do love reality TV&#8211;and especially dating shows, the raunchier it is, the funnier and the better it is. Please don&#8217;t hold this against me, I&#8217;m in therapy to break the addiction! I adore college hoops and try not to miss any of the tournaments&#8211;men&#8217;s and women&#8217;s. I&#8217;m not married and don&#8217;t have kids&#8211;I&#8217;m young and, while I do hope those things are in my future somewhere way down the line, they&#8217;re on the wish list rather than in the cart. I am, however, in stock and ready to ship. <br><br>All right, I&#8217;m done being nice to you. Here&#8217;s a hard one: 1) I read 15&#8212;20 books concurrently; 2) I quilt; 3) Roses are my favorite flower; 4) I collect amber jewelry when I travel.<br><br>I do read a huge, high stack of books all at the same time&#8211;it keeps it interesting. There&#8217;s too much to learn in the world to read one from start to finish. So I read a chapter, change books, read a chapter and so on, until whatever I&#8217;m reading is so compelling I have to finish the book. Pretty much any topic is game, but I stay away from math theory and computer programming because they just give me a headache. I do quilt&#8211;I love working with colors and fabrics. I don&#8217;t quilt as often as I&#8217;d like because these hands are usually wrung dry from typing, but yum, it feeds my creative soul to stitch fabrics together. Roses are a favorite, but my ultimate favorite flowers are lilies&#8211;Casablanca white ones, Stargazer pinks, any of the really fragrant lilies&#8211;the scent makes my soul smile. So that was kinda a trick one because, of course, I collect amber jewelry. I love it and it looks good with my coloring, so it&#8217;s a win win. <br><br>Now, to the super-duper difficult ones: 1) I&#8217;ve wanted to be a writer since I could talk; 2) I wrote my first book at the age of five called &#8220;Wiggle Me, Tiggle Me&#8221;; 3) I only write when my muse taps me on the shoulder; 4) I don&#8217;t have to do much editing; it&#8217;s usually close to perfect the first time around.<br><br>Think you know? Ha ha, changed it up&#8211;they&#8217;re all LIES! LIES, LIES, LIES! Okay, so maybe that wasn&#8217;t fair, but it was fun. I always wanted to be a criminal prosecuting attorney and eventually a Supreme Court Justice. (Can you spell <i>overachiever</i> anyone?) But I played basketball fervently, and over the course of high school, I ended up with some fairly nasty injuries to my feet and legs. Those led to surgeries, which then gave room to a rare nerve disorder. I developed symptoms at age 18 and it totally and completely sucks (just telling it like it is). In the simplest of terms, the system that controls pain signals, temperature, circulation, and all that very important stuff is corrupted to the point that it&#8217;s wrong all the time&#8211;which means my legs hurt all the time and don&#8217;t always work for me when I ask them to. So this means my life has to be fairly fluid&#8211;I can not tell you how many plans I&#8217;ve had to cancel, how many shows I&#8217;ve given away tickets to, how many great ideas I&#8217;ve had to say &#8220;sorry&#8221; to. I know someone loves me when I say I&#8217;m hurting and they show up with ice cream and a video when we were supposed to go out. This also means that I can&#8217;t count on my legs to have a structured 9 to 5 job (although I&#8217;d love to do any number of things on a consistent basis), so I had to figure out a career that was flexible and that I could do on the good days, or from a horizontal position on the bad ones. A friend invited me to a workshop she was giving on how to teach writing to kids. I did all the activities, and I was hooked on storytelling. I came away from that six weeks with six pages of a story. I wanted to know the ending, so I kept writing. <br><br>Oh, and I should probably tell you that I started in adult romances. Yes, that&#8217;s right, I <i>love</i> romances and they&#8217;re completely a hoot to write&#8211;a hopeless romantic, I adore happy endings and who doesn&#8217;t like hot, steamy, monkey s---socks. Monkey socks.  So I wrote one book, then another, then another. The whole time I was learning what I could about the craft&#8211;it&#8217;s like wanting to be a great artist you need to know the techniques and tools of the craft, and you have to practice. I also spent a great deal of time learning the business end of things&#8211;how agents work, how publishing works, what to expect, what to do right, and what to avoid doing at all costs. There&#8217;s so much to learn I&#8217;m convinced I will never know it all. But I worked my way up the scale from form letter rejections to handwritten notes to long, involved letters asking for revisions. <br><br>I was working on my fourth romance when a voice in my head started giving editorial input. &#8220;He put his hand where? That so wouldn&#8217;t happen . . . eeewww.&#8221; And on and on. Meet Gert. She had things to say and I desperately needed her to shut up, so I opened a new word document and went at it. I figured I&#8217;d let her go until she ran out of steam and then I could get back to the real writing. I guessed 20 pages tops before she ran out of things to say. That was 2005 and she&#8217;s still going. Nothing is off limits, she talks about everything&#8211;even the stuff parents hope their kids don&#8217;t know about. <i>One Butt Cheek</i> is the first in her series&#8211;the second <i>From Butt to Booty</i> comes out next fall.<br><br>I always edit. I always rewrite. And there are no such things as <i>muses</i> unless you use that as a synonym for <i>discipline</i> or <i>perseverance</i>. <br><br>My advice for anyone who thinks they want to be a writer is to hang glide. No, again that&#8217;s not the truth, but it sounds way more interesting than the truth, which is to . . . um . . . write. Also get good at surviving rejection because you have to. Because you have to put yourself out there all the time and learn how to shake it off and do it all over again the next day. You won&#8217;t get published if you don&#8217;t send it out. And you won&#8217;t get published if you send out crap that you haven&#8217;t perfected to the best of your ability. But it&#8217;s not easy, it&#8217;s not pain free and it&#8217;s not for the weak of spirit. It&#8217;s hard, competitive, and everyone thinks because they type out e-mails that writing a book can&#8217;t be much harder than that. Oh yeah, everyone thinks they could write the next bestseller without breaking a sweat, everyone thinks they&#8217;re a writer&#8211;just know that up front. <br><br>So here&#8217;s my advice&#8211;it&#8217;s really good practice to ask the cute boy out, call the girl who you&#8217;ve been crushing on since sixth grade, make yourself available and vulnerable. Because here&#8217;s the deal, they might say yes, they might have been enamored of you for ages, too. Because you could get the call that says, &#8220;We&#8217;ve got a contract offer on your book!&#8221; Or at the very least you&#8217;ll have some soul-wrenching real-life experience to write about and that, my friends, is the truth and nothing but the truth. So help me Gert.",,,
82,82,True,Maxine Hong,Maxine Hong Kingston,https://images.randomhouse.com/author/15761,Kingston,False,"<p><b>Maxine Hong Kingston</b>&nbsp;is the author of&nbsp;<i>The Woman Warrior</i>,<i> China Men</i>,<i> </i>and&nbsp;<i>The Fifth Book of Peace</i>, among other works. She is the recipient of numerous awards, including the National Book Award, the National Book Critics Circle Award, the presidentially conferred National Humanities Medal, the Medal for Distinguished Contribution to American Letters from the National Book Foundation, and the F. Scott Fitzgerald Award. She worked for many years as a senior lecturer in creative writing at UC Berkeley. Kingston lives in Oakland, California.</p>",,,
83,83,True,Simon Sebag,Simon Sebag Montefiore,https://images.randomhouse.com/author/58272,Montefiore,False,"<b>SIMON SEBAG MONTEFIORE</b>&#160;is a historian of Russia and the Middle East.&#160;<i>Catherine the Great and Potemkin</i>&#160;was short-listed for the Samuel Johnson Prize.&#160;<i>Stalin: The Court of the Red Tsar&#160;</i>won the History Book of the Year Prize at the British Book Awards.&#160;<i>Young Stalin&#160;</i>won the Los Angeles Times Book Prize for Biography, the Costa Biography Award, and le Grande Prix de la biographie politique.&#160;<i>Jerusalem: The Biography&#160;</i>was a worldwide best seller. Montefiore&rsquo;s books are published in more than forty languages. He is the author of the novels&#160;<i>Sashenka&#160;</i>and&#160;<i>One Night in Winter,&#160;</i>which won the Paddy Power Political Fiction Book of the Year Award in 2014. A Fellow of the Royal Society of Literature, Montefiore graduated from Cambridge University, where he received his PhD. He lives in London.<br><br>www.simonsebagmontefiore.com",,,
84,84,True,Lauren,Lauren Kate,https://images.randomhouse.com/author/114069,Kate,False,"<b>Lauren Kate</b> is the #1 <i>New York Times</i>- and internationally bestselling author of nine novels for young adults, including <i>Fallen</i>, which was made into a major motion picture. Her books have been translated into more than thirty languages and have sold more than ten million copies worldwide. She is also the author of <i>The Orphan's Song</i>, her debut adult novel. <i>By Any Other Name</i> is her second adult novel. Kate lives in Los Angeles with her family.",,,
85,85,True,Wendelin,Wendelin Van Draanen,https://images.randomhouse.com/author/31843,Van Draanen,False,"<b>Wendelin Van Draanen</b> spent many years as a classroom teacher and is now a full-time writer. She is the author of many award-winning books, including the Sammy Keyes mysteries,&#160;<i>Flipped, Swear to Howdy, Runaway</i>, and&#160;<i>Confessions of a Serial Kisser</i>.  Ms. Van Draanen lives with her husband, two sons, and two dogs in California. Her hobbies include the &ldquo;three R&rsquo;s&rdquo;: reading, running, and rock &rsquo;n&rsquo; roll.  Wendelin Van Draanen and her husband are also the founders of Exercise the Right to Read, a nationwide campaign designed to get kids reading and running and to help schools raise funds for their libraries. Ms. Van Draanen ran her first marathon when the campaign kicked off, and seeing athletes with disabilities running strong provided much of the inspiration for this book.  To read more about Wendelin Van Draanen&rsquo;s books, please visit&#160;WendelinVanDraanen.com, and to learn more about Exercise the Right to Read, visit&#160;ExercisetheRighttoRead.org.",,,
86,86,True,Jon,Jon Meacham,https://images.randomhouse.com/author/20189,Meacham,False,"<b>Jon Meacham&#160;</b>is a Pulitzer Prize&ndash;winning biographer. The author of the&#160;<i>New York Times</i>&#160;bestsellers&#160;<i>Thomas Jefferson: The Art of Power, American Lion: Andrew Jackson in the White House, Franklin and Winston,</i>&#160;<i>Destiny and Power: The American Odyssey of George Herbert Walker Bush,&#160;</i>and&#160;<i>The Soul of America: The Battle for Our Better Angels,&#160;</i>he is a distinguished visiting professor at Vanderbilt University, a contributing writer for&#160;<i>The New York Times Book Review,&#160;</i>and a fellow of the Society of American Historians. Meacham lives in Nashville and in Sewanee with his wife and children.",,,
87,87,True,Sarah,Sarah Waters,https://images.randomhouse.com/author/44459,Waters,False,"<b>Sarah Waters&nbsp;</b>is the<i>&nbsp;New York Times&nbsp;</i>bestselling author of&nbsp;<i>The Paying Guests</i>,&nbsp;<i>The Little Stranger</i>,&nbsp;<i>The Night Watch</i>,&nbsp;<i>Fingersmith</i>,<i>&nbsp;Affinity</i>, and&nbsp;<i>Tipping the Velvet</i>.&nbsp;She&nbsp;has been shortlisted three times&nbsp;for the Man Booker Prize, has been a finalist twice&nbsp;for the Orange Prize, and was&nbsp;named one of&nbsp;<i>Granta</i>&rsquo;s best&nbsp;young British&nbsp;novelists, among other distinctions. Waters lives in London.",American author,1970-06-06 00:00:00,
88,88,True,Charlaine,Charlaine Harris,https://images.randomhouse.com/author/12000,Harris,False,"<b>Charlaine Harris</b> is the #1 <i>New York Times</i> bestselling author of the Sookie Stackhouse and Midnight, Texas, fantasy/mystery series and the Aurora Teagarden, Harper Connelly, and Lily Bard mystery series. Her books have inspired HBO&rsquo;s <i>True Blood</i>, NBC&rsquo;s <i>Midnight, Texas</i>, and the Aurora Teagarden movies for Hallmark Movies &amp; Mysteries. She has lived in the South her entire life.",,,
89,89,True,Bruce,Bruce Coville,https://images.randomhouse.com/author/5856,Coville,False,"<b>Bruce Coville&nbsp;</b>is the author of 101 books for children and young adults, including the international bestseller <i>My Teacher Is an Alien</i>, and the wildly popular Unicorn Chronicles series. His works have appeared in over a dozen languages and won children&rsquo;s choice awards in over a dozen states. He has been, at various times, a teacher, a toy maker, a magazine editor, a gravedigger, and a cookware salesman. He is also the founder of Full Cast Audio, an audiobook publishing company devoted to producing full-cast, unabridged recordings of material for family listening. Mr. Coville lives in Syracuse, New York, with his wife, author and illustrator Katherine Coville. Visit him at BruceCoville.com.",,,
90,90,True,Robert,Robert Kurson,https://images.randomhouse.com/author/36686,Kurson,False,"<b>Robert Kurson</b>&#160;earned a bachelor&rsquo;s degree in philosophy from the University of Wisconsin and a law degree from Harvard Law School. His award-winning stories have appeared in&#160;<i>The New York Times Magazine, Rolling Stone,&#160;</i>and&#160;<i>Esquire,&#160;</i>where he was a contributing editor. He is the&#160;<i>New York Times&#160;</i>bestselling<i>&#160;</i>author of&#160;<i>Shadow Divers,&#160;</i>the 2005 American Booksellers Association&rsquo;s nonfiction Book Sense Book of the Year;&#160;<i>Crashing Through,&#160;</i>based on Kurson&rsquo;s 2006 National Magazine Award&ndash;winning profile in&#160;<i>Esquire&#160;</i>of the blind speed skier, CIA analyst, and entrepreneur Mike May;<i>&#160;</i>and&#160;<i>Pirate Hunters</i>. He lives in Chicago.",Author,1907-07-07 00:00:00,1988-05-08 00:00:00
91,91,True,Isabel,Isabel Allende,https://images.randomhouse.com/author/417,Allende,False,"Born in Peru and raised in Chile,&#160;<b>Isabel Allende&#160;</b>is the author of a number of bestselling and critically acclaimed books, including&#160;<i>The House of the Spirits</i>,&#160;<i>Of Love and Shadows</i>,&#160;<i>Eva Luna</i>,&#160;<i>Paula</i>, and&#160;<i>In the Midst of Winter</i>. Her books have been translated into more than forty-two languages and have sold more than seventy-four million copies worldwide. She lives in California.",,,
92,92,True,Conn,Conn Iggulden,https://images.randomhouse.com/author/36275,Iggulden,False,"<b>Conn Iggulden</b>&#160;is one of the most successful authors of historical fiction writing today. He is the author of <i>Stormbird&#160;</i>and&#160;<i>Margaret of Anjou</i>, the first two books&#160;in his superb series set during the Wars of the Roses, a remarkable period of British history. His previous two series, on Julius Caesar and on the Mongol Khans of Central Asia, describe the founding of the greatest empires of their day and were number-one bestsellers. Iggulden lives in Hertfordshire with his wife and children.",,,
93,93,True,Jennifer,Jennifer Egan,https://images.randomhouse.com/author/7852,Egan,False,"<p><b>Jennifer Egan </b>is the author of <i>The Keep, Look at Me, The Invisible Circus,</i> and the story collection <i>Emerald City.</i> Her stories have been published in <i>The New Yorker, Harper&rsquo;s Magazine, GQ, Zoetrope, All-Story, </i>and <i>Ploughshares,</i> and her nonfiction appears frequently in <i>The New York Times Magazine.</i> She lives with her husband and sons in Brooklyn.<br><br>Jennifer Egan&#160;is available for select readings and lectures. To inquire about a possible appearance, please contact Penguin Random House Speakers Bureau at speakers@penguinrandomhouse.com or visit www.prhspeakers.com.</p>",,,
94,94,True,Jhumpa,Jhumpa Lahiri,https://images.randomhouse.com/author/55114,Lahiri,False,"<p>JHUMPA LAHIRI is the author of four works of fiction:<i>&#160;Interpreter of Maladies, The Namesake, Unaccustomed Earth,</i>&#160;and&#160;<i>The Lowland;&#160;</i>and a work of nonfiction,<i>&#160;In Other Words.</i>&#160;She has received numerous awards, including the Pulitzer Prize; the PEN/Hemingway Award; the PEN/Malamud Award; the Frank O'Connor International Short Story Award; the Premio Gregor von Rezzori; the DSC Prize for South Asian Literature; a 2014 National Humanities Medal, awarded by President Barack Obama; and the Premio Internazionale Viareggio-Versilia, for&#160;<i>In altre parole</i>.<br><br>jhumpalahiri.net</p>",Author,1967-07-11 00:00:00,
95,95,True,Michael,Michael Scott,https://images.randomhouse.com/author/27479,Scott,False,"An authority on mythology and folklore, Michael Scott is one of Ireland&rsquo;s most successful authors. A master of fantasy, science fiction, horror, and folklore, he was hailed by the <i>Irish Times </i>as &ldquo;the King of Fantasy in these isles.&rdquo; Look for the six books in his<i> New York Times</i> bestselling The Secrets of the Immortal Nicholas Flamel series: book one, <i>The Alchemyst</i>; book two,<i> The Magician</i>; book three,<i> The Sorceress</i>; book four, <i>The Necromancer</i>; book five, <i>The Warlock</i>; and book six,<i> The Enchantress</i>. You can visit Michael Scott at dillonscott.com and follow him on Facebook and Twitter.",,,
